pool address, buy token address, buy token symbol, buy token amount, sell token address, sell token symbol, sell token amount, sender, receiver, dex, pool id, transaction hash, block number
0xec78bd3b23ac867fcc028f2db405a1d9a0a2f712,0xf99d58e463a2e07e5692127302c20a191861b4d6,ANY,8.79726589369939E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.81E+018,0xd4ee81412cb12010f14bcfcd220a0690f3b55164,0xd4ee81412cb12010f14bcfcd220a0690f3b55164,SushiSwap,687,0xe08f2cae3e79ceb6ec3e50d5c782214f968fe8d4538c8c590247b9f8c6a87e90,11965033
0x7d34f36bdd18e67783df5d4df9092c83614f9033,0xe8272210954ea85de6d2ae739806ab593b5d9c51,A5T,2.4018506E+021,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3268432901,0x2f24a7acd70e866c34e0b09418053339a859c34f,0x2f24a7acd70e866c34e0b09418053339a859c34f,UniSwapV2,22990,0xebf525fecb215b5373a3fb3bcd01f4631829131ebd2de488662b5195e543445e,11965033
0x6d7b6dad6abed1dfa5eba37a6667ba9dcfd49077,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.44011799206096E+017,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,VSP,2.2E+019,0x136aca776bdeff210dd807e622b5284b5db7ba72,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,30100,0xeccb0d4a18a193fcff93347b295a7a16a1adf7428ec77750ffd0719395dbd3c6,11965033
0x7cdc560cc66126a5eb721e444abc30eb85408f7a,0x26e43759551333e57f073bb0772f50329a957b30,DGVC,4.77690951480305E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.32604539083221E+018,0x682abadc25ebe6c95a6054cc56ae1ec8c46a8c37,0x682abadc25ebe6c95a6054cc56ae1ec8c46a8c37,UniSwapV2,5169,0xf02588ea78718863114d9f06d2056970eddb633ce0001510ecbc5535c9750aec,11965033
0x86fef14c27c78deaeb4349fd959caa11fc5b5d75,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,RARI,5.67604023027173E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,8.16782578755014E+018,0x682abadc25ebe6c95a6054cc56ae1ec8c46a8c37,0x682abadc25ebe6c95a6054cc56ae1ec8c46a8c37,UniSwapV2,2687,0xf1e5258576eed6c738bf3baa04c887e57fab68d3d3edceea72b341ae4a918242,11965033
0xdc2b82bc1106c9c5286e59344896fb0ceb932f53,0xd291e7a03283640fdc51b121ac401383a46cc623,RGT,3.2E+019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.70372184880462E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x73176edba1a83c81cebf255e7079ef3b87964724,UniSwapV2,16640,0xfd0c4552cb787f22fa8f8c050e07920f693b08605f12001f719920f2e9123977,11965033
0x7b890092f81b337ed68fba266afc7b4c3710a55b,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,NFTX,1.00305258698721E+018,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.01E+017,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,UniSwapV2,27808,0x5d6c6e26c66a76511a3aa42db095084ff5bec85f9c67cc8c26d0a84cc385f8bb,11965053
0x54049236fc1db3e274128176efedf7c69b4c6335,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,8.45349240954245E+017,0x7f1f2d3dfa99678675ece1c243d3f7bc3746db5d,TAP,3.13906615839316E+021,0x27d0d91315e0d70bddd849554aac601be9cb6fe6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,26306,0x66956385727115cb76b2ba4f7c419cfe3def4d74e2f65d2eb0c4ccfe43a63471,11965053
0x4d5ef58aac27d99935e5b6b4a6778ff292059991,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,DPI,6.30322545374059E+018,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.72958751E+018,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xd7f601de84147dedd97285dac043a96f312d18ec,UniSwapV2,8458,0x6c5a1a01d246e0be3f7cbeb65ebf6e4e4e2acd76999e1aa8d0a6a0ca15aed3ec,11965053
0xd2ce84de055ccb4ea93fc7ec7c9c0d0244ec4664,0x4f5fa8f2d12e5eb780f6082dd656c565c48e0f24,GUM,7.92626006794512E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.24643817199758E+018,0x40829a59080a12f16bb8fba22354a6a42c810aab,0xa9e50c60a1162fd6654a549af8ee3b19e6d2f9fc,UniSwapV2,29461,0x734470c0063f60a85a4d4d4b56b00d819336584eafa9852523a07788c10afdf0,11965053
0x92adab6d8dc13dbd9052b291cfc1d07888299d65,0x80ab141f324c3d6f2b18b030f1c4e95d4d658778,DEA,8.93075024194282E+019,0x3b62f3820e0b035cc4ad602dece6d796bc325325,DEUS,2.84748153169442E+021,0x45376f3927b74d4625d5c1ce3fff609dcbf8245a,0x45376f3927b74d4625d5c1ce3fff609dcbf8245a,UniSwapV2,15606,0xa0579550ba63465424c8ec8613f5c27501398d4e2079a0af5a82f1f8b38e5448,11965053
0xb7e531e0312159fb2967190e665dc2d130658a2e,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,66750710,0x0000000000095413afc295d19edeb1ad7b71c952,LON,1E+019,0xf90e98f3d8dce44632e5020abf2e122e0f99dfab,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,UniSwapV2,26935,0xd60ef3adc578d8c8cae801bc24c5f11d093d68c00c1b83e0be26a8858ef393fa,11965053
0x9def9511fec79f83afcbffe4776b1d817dc775ae,0xa117000000f279d81a1d3cc75430faa017fa5a2e,ANT,6.32013400473794E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.18279939454848E+018,0x0000000000c9b1dde987a6abe20a2af8d9e636d9,0x0000000000c9b1dde987a6abe20a2af8d9e636d9,UniSwapV2,18584,0xedc1e454456a4a98435130e9a1742642a3e881cf4c6702dddba37aa592fae583,11965053
0xd10122ef86ae040efee3f53f35d3247230ca670c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.11460055931157E+018,0x147faf8de9d8d8daae129b187f0d02d819126750,GEO,4.51200616954462E+021,0x3fc56fd91e2a11d47d99fbf88a058c231220b0f1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,6193,0xfe3855de5809810e8d6e1a7bf2177714508b07964d62a2d43892a8f2feb22183,11965053
0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1655927523,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX,17330000000000,0xc328a0955f3de3cc01a526d2249b0d1ea2b1050f,0x97c4adc5d28a86f9470c70dd91dc6cc2f20d2d4d,UniSwapV2,48,0x0a83e9bd4d8a22b725072e10d9409c3351c1eb801424f0ba211706806b361bb5,11965054
0x30d4e73cc4580cbcf50baad3510d1e9efa187716,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.45418569307046E+018,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,Auction,1.1E+020,0x1cd03e41e3181b81a28e7bb549e6585328a82097,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,UniSwapV2,29841,0x3d143b7b042ed4cf05898f8c7778779917ce87a237d5124dcafac56b3baaaffb,11965054
0xb27de0ba2abfbfdf15667a939f041b52118af5ba,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,UBT,53376424219,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.7E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x3c1c5a7b393f34f3822acb54e6fd64f0aa012576,UniSwapV2,75,0x4cd4f5fc4d8840f2624e7cb959578a9b635bef45070dd36d9de09c524030b7b8,11965054
0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX,16754180495123,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1E+018,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcb2e03e145b3b08c678de6bd716f006b6e50becf,UniSwapV2,23,0x61e0f3121fcf74467749d4c93be0ab4ff5f3fdcaab696549ea5fd62267dc39ce,11965054
0xdc7d8cc3a22fe0ec69770e02931f43451b7b975e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5.6406164616255E+018,0x178c820f862b14f316509ec36b13123da19a6054,EWTB,5.45E+020,0xfde166416b94c92a98966833c71c3ad3e209f8bf,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,1517,0x9ff066c798b30aa04a154f937dca17ecd5a458657409775579d97ed1a71e2a01,11965054
0xad999cc8b773b2c2c65891afaee44654b4e45f45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.77854501520604E+017,0x361887c1d1b73557018c47c8001711168128cf69,FDO,1.00090256E+021,0x8a34192d746d44e49953beb6d20a9671f0624a9d,0x7937619a9bd1234a303e4fe752b8d4f37d40e20c,UniSwapV2,27269,0xa76eea181ee84c6e44958725b67aea093e48b3dbfc4aa22bce6c30d1335b8c2d,11965054
0x5d149abac8c1b2c6eccda50ec5e74b70fecc24b7,0xbcd4b7de6fde81025f74426d43165a5b0d790fdd,SPDR,4.0621E+022,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,7.79006599118587E+017,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc60d1429084887d705e30e6560632d013a47fe0f,UniSwapV2,26050,0x04ad06d51ea3a93cfc93c1bb766eb4df5bcb18832a75febae12072c099cb0c2a,11965055
0xb89ed43f45d1f870be815c7b53368a1cc5184474,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.65833653295062E+018,0x7b0c06043468469967dba22d1af33d77d44056c8,MRPH,38015323,0x7a08ed5862ba4c2887ef169a17637eadb27beecf,0x7a08ed5862ba4c2887ef169a17637eadb27beecf,UniSwapV2,336,0x0e8b5404245e1c95b8f7acf97fab83ab905a5d4e38ca899b0648ba1c19ac3ea6,11965055
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1598440898,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1E+018,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x53a34ee06877908dc487aad92bcba3ef9f5d2e2a,UniSwapV2,0,0x1effaabada64cc4f5ff2ae870a3a8bbc6a181498abcbfebbcf2e7efffc0d15f0,11965055
0xd2ce84de055ccb4ea93fc7ec7c9c0d0244ec4664,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.13610315327161E+018,0x4f5fa8f2d12e5eb780f6082dd656c565c48e0f24,GUM,2.11426001733663E+021,0xc293a335a504eda741ed685d7391dabf6db9b849,0x65003947dc16956afc4400008606001500940000,UniSwapV2,29461,0x2802698a706b3087239503ef8d915efe321da4f734edcbc55c6bac2995e612ce,11965055
0x0555f052da0a50d39369b0f634855edc858baa18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,1778312974,0xb81d70802a816b5dacba06d708b5acf19dcd436d,DEXG,7.51228695482766E+018,0x65003947dc16956afc4400008606001500940000,0xc293a335a504eda741ed685d7391dabf6db9b849,UniSwapV2,5238,0x2802698a706b3087239503ef8d915efe321da4f734edcbc55c6bac2995e612ce,11965055
0xa70d458a4d9bc0e6571565faee18a48da5c0d593,0xba100000625a3754423978a60c9317c58a424e3d,BAL,4.28584156952289E+019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.06755102377981E+018,0x65003947dc16956afc4400008606001500940000,0x65003947dc16956afc4400008606001500940000,UniSwapV2,1421,0x2802698a706b3087239503ef8d915efe321da4f734edcbc55c6bac2995e612ce,11965055
0x10db37f4d9b3bc32ae8303b46e6166f7e9652d28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.77055691885879E+018,0xa4eed63db85311e22df4473f87ccfc3dadcfa3e3,RBC,6.94641997118164E+021,0xcdf191dd6afd1baa9f264883dc44c4a23e1d9ca1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,10774,0x68b5bce7711efce141c5c9bc79d50077d38f8fee4d7e6fa37cf28dc1a5372ec7,11965055
0xc5ed7350e0fb3f780c756ba7d5d8539dc242a414,0xc0ba369c8db6eb3924965e5c4fd0b4c1b91e305f,DUCK,4.39980048097555E+019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5E+016,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x20e69b7ea0ac90fda2c23bff453bef71111d61ca,UniSwapV2,26686,0x68d30bae9576514d5d4fd9e40e88a331ae615fcc718d9c6a2b55451b8dd828e9,11965055
0x5916953296edf0996a0e77488b3af450095e2a35,0xf29992d7b589a0a6bd2de7be29a97a6eb73eaf85,DMST,1.2E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.72370531990959E+016,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0cebc09cbb1397d3d453aa34447896fe298c2d05,UniSwapV2,2895,0x69afec67f6dfcb1234b48f0e5fedd67d910fec23297c5c0fac6b6cc2c118f287,11965055
0xb89ed43f45d1f870be815c7b53368a1cc5184474,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6.07188718718986E+018,0x7b0c06043468469967dba22d1af33d77d44056c8,MRPH,48590924,0xe34820500dcd2a2c3c4ce2c1cac561e30ede0dc7,0xe34820500dcd2a2c3c4ce2c1cac561e30ede0dc7,UniSwapV2,336,0x6be279ec2481ec1718841c4ff8b8a1f4f019a60fba1b02d42c4dc184f12265ae,11965055
0x478893fcbfffc3283fece2a216229e1c34093980,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.31855023973339E+017,0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042,PAINT,5E+023,0x34f89bb954d773408ef76476b8178711a5ebfdc8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,29654,0x6d40f6217b784b4a62670f1db94d7423ee57fa4a3e4947b467a206dab30a414d,11965055
0xd3d2e2692501a5c9ca623199d38826e513033a17,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,1.78207581121209E+018,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3E+016,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x69a8a951a7f61d9cc0d404a807d4859630e35a0a,UniSwapV2,9341,0x7c05cfb4578bb60c4f17a79585068d7759568c62a7b754828c1f8fb5d98372cf,11965055
0xde2e46992bd4f86471b52f21dac2d7c9f6deac26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.75880908658688E+018,0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,ZAP,7.94948849739E+021,0x61fd0d043d519f5a2bd05785000f30db96809429,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,2591,0x9547e7c97c775af860ae2aa9f2c9cfd5b3b42dbd1f61b06d6cdd9d73b9430680,11965055
0x9dc696f1067a6b9929986283f6d316be9c9198fd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.3678565321561E+017,0xd2dda223b2617cb616c1580db421e4cfae6a8a85,BONDLY,7.4268396255049E+020,0x155b0455475f0940472d68b4907f616537ed7aa2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,25364,0xa34e75838343363e036f34196d10d7a7066dfce549778f58ca4c499295e413c3,11965055
0xb89ed43f45d1f870be815c7b53368a1cc5184474,0x7b0c06043468469967dba22d1af33d77d44056c8,MRPH,38015323,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.62E+018,0x7a08ed5862ba4c2887ef169a17637eadb27beecf,0x7a08ed5862ba4c2887ef169a17637eadb27beecf,UniSwapV2,336,0xb260f091e431d6b23c23880a997217127d54c8a8b21f1b5578e925685e70fdcd,11965055
0xe7e975d7fb13e72c8c7520bbf8626faa4d2b286c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5.39868341573045E+016,0xb9a2278d708dfdeac248d34bd87a7c531d303788,DSTAR,3100000000,0x9b20b46d19d78656dda2d19d358fb4a369592296,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,30477,0xb8a510b6ba8c8b99e0bc0c82a73a52180d92fbb5d9a94df79b8845f4f44f6ab4,11965055
0x0c722a487876989af8a05fffb6e32e45cc23fb3a,0x77777feddddffc19ff86db637967013e6c6a116c,TORN,4.51E+019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6.02601869682378E+018,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x877088766252db019a0083da0f1418019ae37eb2,UniSwapV2,26448,0xb9c3f8ba4f05e6adf4f653e360c46b26029bf85eebef858ea7aa70df15d01d2c,11965055
0x31fa985bb0c282a814e7f3f0dce88b2a44197f60,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3318266943,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,MASK,2.75584865103537E+020,0xa40bb1c47f6dd27142a2bd7c93bfa98db9d1f5c5,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,SushiSwap,763,0xbea6161f7e166fc097a32535e1447409a40db77965d9cb9f66c8d0a9443269d2,11965055
0x8d8da72161da2d800ebdd2a316214eac7c32fca0,0x0bead9a1bcc1b84d06e3f2df67e3549fd55ab054,EURxb,3.08255067018598E+021,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,3209459212,0x74c99f3f5331676f6aec2756e1f39b4fc029a83e,0x0000000000000eb4ec62758aae93400b3e5f7f18,UniSwapV2,30278,0xbea6161f7e166fc097a32535e1447409a40db77965d9cb9f66c8d0a9443269d2,11965055
0x0c722a487876989af8a05fffb6e32e45cc23fb3a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.59659042927594E+018,0x77777feddddffc19ff86db637967013e6c6a116c,TORN,2.6977649077617E+019,0xb270176ba6075196df88b855c3ec7776871fdb33,0xec850b198a7a8276f92a0fb95d6b3f20eb0dde4c,UniSwapV2,26448,0xc5a8be92b965ee3468aed4755ba6e29685d7ba70f98ce14c923d7ab61e1c5fae,11965055
0x37a0464f8f4c207b54821f3c799afd3d262aa944,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6.21520216729982E+018,0x26ce25148832c04f3d7f26f32478a9fe55197166,DEXT,2E+022,0x09e329413234e621aa810481b271ab80e1fb4ae4,0x9339227db67f747114c929b26b81fe7974436b94,UniSwapV2,1274,0xcb173feb794b80cec8034dd10ee9e8f54cf67bd5863a1d3823b48f89862a6e0d,11965055
0x820d30dfb86edef782a0310f0e8f41ce37b82c40,0x12f649a9e821f90bb143089a6e56846945892ffb,uDOO,7.50587030764787E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2E+016,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8fcd7b1cb713273db8e713e040e084240da0e1f1,UniSwapV2,2787,0xd943e8d21bf69532a6bbe9b26e6311034b264bc469101e1eec854268ef84736d,11965055
0x481efdd010433ded1a931b557e4fe63b7b897964,0xee573a945b01b788b9287ce062a0cfc15be9fd86,XED,1E+018,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,503738953664511,0x05f04f112a286c4c551897fb19ed2300272656c8,0x1de3d8aee0fdc77f6a057a1ffac37c722b8ed178,UniSwapV2,27409,0xddd63d61da7b699563b9e89db176e9493ccdd3138ff768d888794df422cb4c15,11965055
0x6fbf081e93b775c0270767fe821d9c951e593a9f,0xf7413489c474ca4399eee604716c72879eea3615,APYS,1.11399600840853E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,8.8E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x444e34533102ff089e3511eb179219f6adce6fdf,UniSwapV2,30497,0xed5ae40237a4e3fcf0bd17c2bf503edb88fa97ef6e61b3bcc1c055e2adb04529,11965055
0xb89ed43f45d1f870be815c7b53368a1cc5184474,0x7b0c06043468469967dba22d1af33d77d44056c8,MRPH,80120189,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1E+019,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4025d0dafd93d8a9872ce14ed692ccef1f5840d5,UniSwapV2,336,0xee262cf85e9149aee8e74b9af4f42b2ab4d62b3e9e3ccb313d9b2c5af1d44377,11965055
0xb94f0dfd1b54af0fc8dd0997a8ddde59bad47dfe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.18548221670473E+018,0x607c794cda77efb21f8848b7910ecf27451ae842,PIE,2.19921857000484E+022,0x74c1a536f2f5dfa63805160e288cc5000a317b39,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,3773,0xefe5ca0a9e0a065cd22a320852b9d5ca56b093bf22b7c9b2ad91f1eb3a78f2df,11965055
0xdc3e94ddf605864b79fce18c7cf974e579001e7b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2E+018,0x6c28aef8977c9b773996d0e8376d2ee379446f2f,QUICK,5.56927656476495E+018,0x09d5c4b9e9a87714da1763483f248e03bc76faca,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,29869,0xf0c22bbbefeae2feb2180b03bc27b85d7702120ee04ad24aa2db8b26442c9ae1,11965055
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4.99802197423044E+022,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.135185E+019,0x0000000476fde29330084b2b0b08a9f7d2ac6f2b,0x0000006daea1723962647b7e189d311d757fb793,UniSwapV2,3,0x0d78d490614d3d35d950bf50423d3fdc3bf7ccee09277194c1d82c19528e39dc,11965056
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,4.9950011E+022,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.12867514519892E+019,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x125bf69c61af3c60ca1c0df5bbbce503cff7b1ae,UniSwapV2,3,0x24323500704b30dc318cc79e7918731edc725275d9d21358671eaeb8e242c3cb,11965056
0x0c722a487876989af8a05fffb6e32e45cc23fb3a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.95279784347822E+018,0x77777feddddffc19ff86db637967013e6c6a116c,TORN,3E+019,0x34a17418cec67b82d08cf77a987941f99dc87c6b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,26448,0x328e648f06eaf020791fe28efe6ec010300e0fb6e6914f98b566736f90c22f7a,11965056
0x38a0469520534fc70c9c0b9de4b8649e36a2ae3e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.96258665138718E+018,0x3e9bc21c9b189c09df3ef1b824798658d5011937,LINA,6.04487876982682E+022,0xbf5395732b1f8b4bf80b6ee6386fca6849b84ed7,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,SushiSwap,283,0x3ca7c39f0f29ac0a4a1c8d9a11c60c87b7a61fc467ae0d64244d5716f523a2f9,11965056
0x7f1da3697236d4a5e0efd2a99de5d9c076937856,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,8.80715266515161E+017,0x226f7b842e0f0120b7e194d05432b3fd14773a9d,UNN,1.94979973459391E+022,0x580ad04f386f762d9017552a4414bc906d204e3f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,26254,0x4d9185c685cb5f34f5c210ab956e8e13b8cf138efd331410300b67da8cb7566f,11965056
0xbcffa1619ab3ce350480ae0507408a3c6c3572bd,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,ID,6.70766314936248E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.12052452111122E+017,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0x1768ddd8d45ecd8f8ff0485a7e6b2f0c414ecfb3,UniSwapV2,29776,0x9b865e876af4862f975974b3cf99f34410c6596eab58e3f045ed4267680cfbd0,11965056
0x0e26a21013f2f8c0362cfae608b4e69a249d5efc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6.98921004922032E+018,0x4e15361fd6b4bb609fa63c81a2be19d873717870,FTM,1.9971E+022,0xef3375b491cff653eaf7c9955a5466f7ea06f37b,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,SushiSwap,644,0xbc135ecec468578ea8d117d0d7f9cfc2aecf16b1f2c8565149ad47b03c6aeea7,11965056
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,62000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.8807926934635E+019,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xf99fe6ee0aef1ba197a4f47dac396b54ea4ca05f,UniSwapV2,0,0xc2f7da41f2f18d165ce348e46d6fe6f79930c51bdacb4fb41bff0b6a4ef675ff,11965056
0xf37ed742819ec006b0802df5c2b0e9132f22c625,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.40190501457049E+016,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,GEN,8.97381401568001E+019,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xdef1c0ded9bec7f1a1670819833240f027b25eff,UniSwapV2,237,0xc9f18fafc96a1fd55d925029f55f67bbf59ab8f053433d0de063d09ec58760f0,11965056
0xde2e46992bd4f86471b52f21dac2d7c9f6deac26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.42395603281949E+018,0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,ZAP,6.76058368664539E+021,0x682abadc25ebe6c95a6054cc56ae1ec8c46a8c37,0x682abadc25ebe6c95a6054cc56ae1ec8c46a8c37,UniSwapV2,2591,0xcc73bb2708af814bb5cc309e89a8e1a3ff661a543babf33bdd84b548aa6562c9,11965056
0xfca090c1868004bec9c91f53db013288dc21c55b,0xea1ea0972fa092dd463f2968f9bb51cc4c981d71,MOD,2.40196598688879E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5E+018,0x0f02f70cb1703ed6b094d3f095df022e0c34a693,0x0f02f70cb1703ed6b094d3f095df022e0c34a693,UniSwapV2,30057,0xd388c7f2cd91b3ce71e393311b4f962bfa4f76ff6ac52b3450d886683ab40d8d,11965056
0x3e324bf3c5ce407289717cefb2b70af64aed8120,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.83622833671639E+018,0xb1e9157c2fdcc5a856c8da8b2d89b6c32b3c1229,ZEFU,4.45716067235404E+022,0x2ef3c126ee6a25d0330038bb4c37b52a80c51158,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,15113,0xdac57d9fe776207ffb64ab4d991737bd0812a0c1b48f0e5d6fd9b6d98361f91a,11965056
